,year,state,sector,sub_sector,sub_sector_category,food_type,food_category,tons_surplus,tons_supply,us_dollars_surplus,tons_waste,tons_uneaten,tons_donations,tons_industrial_uses,tons_animal_feed,tons_anaerobic_digestion,tons_composting,tons_not_harvested,tons_incineration,tons_land_application,tons_landfill,tons_sewer,tons_dumping,surplus_upstream_100_year_mtco2e_footprint,surplus_downstream_100_year_mtco2e_footprint,surplus_total_100_year_mtco2e_footprint,surplus_upstream_100_year_mtch4_footprint,surplus_downstream_100_year_mtch4_footprint,surplus_total_100_year_mtch4_footprint,gallons_water_footprint,meals_wasted,social_cost_of_carbon,Average Temperature,Total CDD,Total HDD,Total Precipitation,Avg PDSI
10,2024,California,Farm,Not Applicable,Not Applicable,Produce,Carrots,23931.95012,928887.8525,29276316.10559373,23725.333690948584,23891.786570083,40.163549917008034,0.0,166.45287913441211,0.0,0.0,23637.8525,0.967465201329172,0.0,34.30103953013086,0.0,52.21268621712005,5017.465430714618,-909.186674756492,4108.278755958126,17.650852750244184,0.340135693570107,17.99098844381429,758506611.3830303,39819644.28347166,1330889.1836892597,60.449999999999996,1192,2717,26.09,-0.9474999999999999
11,2024,California,Farm,Not Applicable,Not Applicable,Produce,Cauliflower,120696.81475,488671.81475,150923908.8821727,120696.81475,120696.81475,0.0,0.0,0.0,0.0,0.0,120696.81475,0.0,0.0,0.0,0.0,0.0,25336.00549672917,-4681.032698034206,20654.97279869496,89.1290848890713,0.0,89.1290848890713,3828614754.803635,201161357.9166667,6700923.673117182,60.449999999999996,1192,2717,26.09,-0.9474999999999999
12,2024,California,Farm,Not Applicable,Not Applicable,Produce,Celery,227389.9,973189.9,108903846.63636364,227389.9,227389.9,0.0,0.0,0.0,0.0,0.0,227389.9,0.0,0.0,0.0,0.0,0.0,47732.42581615598,-8818.953170449995,38913.47264570598,167.91705516004458,0.0,167.91705516004458,7213018239.433887,378983166.6666667,12624379.252210123,60.449999999999996,1192,2717,26.09,-0.9474999999999999
13,2024,California,Farm,Not Applicable,Not Applicable,Produce,Cherries,47350.65431824,132195.388,141906747.89137557,37330.11880096798,46631.44345043447,719.2108678055292,0.0,9301.324649466484,0.0,0.0,33395.388,10.604153210509436,0.0,375.96543829951247,0.0,3548.161209457962,9828.62158889848,-1236.5910955082743,8592.030493390204,34.57593376558836,3.377054483126764,37.95298824871512,1490599594.321709,77719072.41739078,2781022.887642816,60.449999999999996,1192,2717,26.09,-0.9474999999999999
14,2024,California,Farm,Not Applicable,Not Applicable,Produce,Chili Peppers,10422.38692,56215.5,4769964.724481818,8549.99188172228,10290.931987119871,131.45493288012798,0.0,1740.9401053975917,0.0,0.0,7815.500000000001,1.894731341267204,0.0,67.17683958709277,0.0,665.42031079392,2167.52781590014,-292.89941094949324,1874.6284049506464,7.6251077040430495,0.5996967200303058,8.224804424073355,328522830.3373774,17151553.311866455,607178.5933870613,60.449999999999996,1192,2717,26.09,-0.9474999999999999
15,2024,California,Farm,Not Applicable,Not Applicable,Produce,"Clementines, Mandarins, And Tangerines",445176.96,1488993.28,410057489.73,414135.99413312005,439142.999449088,6033.960550912,0.0,25007.005315968,0.0,0.0,400993.28,145.34688470672995,0.0,5153.20781673327,0.0,7844.15943168,92518.11435379028,-14414.667627516666,78103.44672627361,325.4678354518166,51.10019809503952,376.5680335468561,14025724091.091354,731904999.0818133,25049102.16505751,60.449999999999996,1192,2717,26.09,-0.9474999999999999
16,2024,California,Farm,Not Applicable,Not Applicable,Produce,Cucumbers,21851.838,77651.838,13999665.89,21851.838,21851.838,0.0,0.0,0.0,0.0,0.0,21851.838,0.0,0.0,0.0,0.0,0.0,4587.016557382972,-847.4885472497226,3739.528010133249,16.13658428450146,0.0,16.13658428450146,693160540.811859,36419730.0,1213184.447813455,60.449999999999996,1192,2717,26.09,-0.9474999999999999
17,2024,California,Farm,Not Applicable,Not Applicable,Produce,Figs,2620.4490000000005,33216.456,2399390.61,2186.753707437,2589.3210860088006,31.1279139912,0.0,402.5673785717999,0.0,0.0,2016.456,0.4589546457958952,0.0,16.272028623204104,0.0,153.566724168,545.2674746158627,-75.6689634640883,469.59851115177446,1.918186789095889,0.1461611137983948,2.064347902894284,82629366.24194506,4315535.143348001,152070.17201665134,60.449999999999996,1192,2717,26.09,-0.9474999999999999
18,2024,California,Farm,Not Applicable,Not Applicable,Produce,Garlic,18474.205066,193507.459,21605618.215884443,12967.569092041596,18087.601572851545,386.6034931484545,0.0,5120.032480809952,0.0,0.0,10807.459,5.5723261125523775,0.0,197.56429275062564,0.0,1956.9734731784165,3818.354657554805,-389.11621234125937,3429.238445213545,13.43252220456448,1.7636831248075209,15.196205329372004,579887185.2986681,30146002.621419244,1109603.0558956778,60.449999999999996,1192,2717,26.09,-0.9474999999999999
19,2024,California,Farm,Not Applicable,Not Applicable,Produce,Grapefruit,63830.52,213495.36,25810852.770000003,59379.79327644,62965.356538656,865.163461344,0.0,3585.563262216,0.0,0.0,57495.36,20.840178321920835,0.0,738.8790619580791,0.0,1124.71403616,13265.464925727283,-2066.808961298346,11198.655964428935,46.66634405375312,7.3268666386269885,53.9932106923801,2011041321.884422,104942260.89776,3591599.2074898635,60.449999999999996,1192,2717,26.09,-0.9474999999999999
20,2024,California,Farm,Not Applicable,Not Applicable,Produce,Grapes,467016.0,5347016.0,540103429.8,467016.0,467016.0,0.0,0.0,0.0,0.0,0.0,467016.0,0.0,0.0,0.0,0.0,0.0,98033.40682659124,-18112.46776506289,79920.93906152836,344.86998513400715,0.0,344.86998513400715,14814180076.192728,778360000.0,25928095.754693437,60.449999999999996,1192,2717,26.09,-0.9474999999999999
21,2024,California,Farm,Not Applicable,Not Applicable,Produce,Green Beans,13266.064309746616,48157.36921538461,29279454.95213585,9269.943492517805,12985.509307692728,280.5550020538882,0.0,3715.565815174924,0.0,0.0,7702.369215384616,4.043791615074073,0.0,143.37079602419087,0.0,1420.1596894939237,2741.4525710355283,-276.92878772958005,2464.523783305948,9.64410743259162,1.2798904600501797,10.9239978926418,416362114.84422016,21642515.51282121,797428.6502785649,60.449999999999996,1192,2717,26.09,-0.9474999999999999
22,2024,California,Farm,Not Applicable,Not Applicable,Produce,Honeydew,15594.75,146094.75,9855882.0,15594.75,15594.75,0.0,0.0,0.0,0.0,0.0,15594.75,0.0,0.0,0.0,0.0,0.0,3273.5633706532194,-604.8174081385104,2668.745962514709,11.51601058779262,0.0,11.51601058779262,494679914.05691993,25991250.0,865799.39717377,60.449999999999996,1192,2717,26.09,-0.9474999999999999
23,2024,California,Farm,Not Applicable,Not Applicable,Produce,Kiwis,18494.14085196,48422.598,57956666.9365264,14565.316547784649,18212.15461156487,281.9862403951305,0.0,3646.8380637802215,0.0,0.0,13022.598,4.157647541574761,0.0,147.40750621311994,0.0,1391.153394029953,3838.680561817411,-482.08662570797554,3356.593936109436,13.504026343080046,1.324066334275595,14.82809267735564,582178844.9716858,30353591.019274782,1086435.459042071,60.449999999999996,1192,2717,26.09,-0.9474999999999999
24,2024,California,Farm,Not Applicable,Not Applicable,Produce,Lemons,400986.6,1341188.8,278137399.2,373026.9064802,395551.59876848,5435.001231520001,0.0,22524.69228828,0.0,0.0,361188.8,130.91906894540014,0.0,4641.6761584546,0.0,7065.511252800001,83334.33094367138,-12983.799885079346,70350.53105859204,293.1603664915259,46.02775196060544,339.18811845213133,12633464714.40214,659252664.6141332,22562610.40602607,60.449999999999996,1192,2717,26.09,-0.9474999999999999
25,2024,California,Farm,Not Applicable,Not Applicable,Produce,Lettuce,2068268.1869730183,5840118.186973019,2010796887.6349072,2068268.1869730183,2068268.1869730183,0.0,0.0,0.0,0.0,0.0,2068268.1869730183,0.0,0.0,0.0,0.0,0.0,434159.379121962,-80214.46988123292,353944.90924072906,1527.321588327862,0.0,1527.321588327862,65607382547.2338,3447113644.955031,114827448.30631624,60.449999999999996,1192,2717,26.09,-0.9474999999999999
26,2024,California,Farm,Not Applicable,Not Applicable,Produce,Nectarines,67260.75499999999,175859.96,129013456.11,52971.051129655,66235.130141572,1025.6248584280002,0.0,13264.079011917,0.0,0.0,47359.96,15.121967175582702,0.0,536.1424815594173,0.0,5059.82668092,13960.763692497354,-1753.220496598041,12207.543195899312,49.11232326759235,4.815821313613778,53.928144581206126,2117306561.1435032,110391883.56928666,3951239.215694889,60.449999999999996,1192,2717,26.09,-0.9474999999999999
27,2024,California,Farm,Not Applicable,Not Applicable,Produce,Onions,47811.59955,1039028.15,25668516.88510892,31102.68699047096,44563.60399260628,3247.9955573937204,0.0,13460.91700213533,0.0,0.0,24028.15,78.23817073797788,0.0,2773.8988271221724,0.0,4222.3999926108,9535.22174481441,-319.7467689819928,9215.474975832418,33.5437876519009,27.50651334131468,61.05030099321557,1465113507.7332745,74272673.32101047,2833942.988727989,60.449999999999996,1192,2717,26.09,-0.9474999999999999
28,2024,California,Farm,Not Applicable,Not Applicable,Produce,Oranges,743052.72,2485304.96,320841244.59000003,691241.6960898399,732981.329962816,10071.390037184005,0.0,41739.633872976,0.0,0.0,669304.96,242.6010502090272,0.0,8601.310105870974,0.0,13092.82493376,154423.61734051758,-24059.776113575605,130363.84122694198,543.2441077026643,85.29224240863213,628.5363501112965,23410583593.21865,1221635549.938027,41809898.46667688,60.449999999999996,1192,2717,26.09,-0.9474999999999999
29,2024,California,Farm,Not Applicable,Not Applicable,Produce,Other Fruit,26214.60015216,68860.512,68561061.886051,20646.80130397745,25814.978651446218,399.62150071378215,0.0,5168.177347468767,0.0,0.0,18460.512,5.8920795130816765,0.0,208.90100441361963,0.0,1971.496220050748,5441.166924695018,-683.4034318462177,4757.7634928488,19.14138472970244,1.8764226751148487,21.017807404817283,825213215.0558896,43024964.41907703,1539955.48886572,60.449999999999996,1192,2717,26.09,-0.9474999999999999
30,2024,California,Farm,Not Applicable,Not Applicable,Produce,Peaches,126645.1498858,620051.48,141158109.49114418,101087.22607788688,124810.7632375502,1834.3866482498104,0.0,23723.537159663312,0.0,0.0,91051.48,27.046472649539584,0.0,958.920409982592,0.0,9049.77919525474,26301.62476132269,-3381.834691783394,22919.790069539296,92.52601979325682,8.613362132807687,101.13938192606452,3988207232.977868,208017938.7292503,7419307.26782105,60.449999999999996,1192,2717,26.09,-0.9474999999999999
31,2024,California,Farm,Not Applicable,Not Applicable,Produce,Pears,30958.50584715,140686.755,19499939.885496,24659.97747025745,30506.437187542488,452.0686596075136,0.0,5846.459717285036,0.0,0.0,22186.755,6.665368312320792,0.0,236.3176077544601,0.0,2230.239494190668,6428.889358830813,-823.6468246359786,5605.242534194835,22.61607598244528,2.122688299005877,24.73876428145115,974862461.3384364,50844061.97923748,1814428.0651617015,60.449999999999996,1192,2717,26.09,-0.9474999999999999
32,2024,California,Farm,Not Applicable,Not Applicable,Produce,Plums,47513.22142138,124758.711,82174975.120953,37421.42398493599,46788.89582226687,724.3255991131366,0.0,9367.47183733088,0.0,0.0,33458.711,10.67956557820898,0.0,378.63914956268655,0.0,3573.3942697950865,9861.957635790784,-1238.6302692309944,8623.327366559788,34.69320605437569,3.4010707029386897,38.09427675731439,1495675251.3978364,77981493.03711145,2791130.625185258,60.449999999999996,1192,2717,26.09,-0.9474999999999999
33,2024,California,Farm,Not Applicable,Not Applicable,Produce,Potatoes,109283.046395,774810.3435,82897836.89346884,89736.38185985853,105483.42871516496,3799.617679835068,0.0,15747.046855306377,0.0,0.0,81460.3435,91.52572148605924,0.0,3245.002906981976,0.0,4939.509731390521,22353.858516908607,-2443.198749019427,19910.659767889178,78.63824285991109,32.17807184630002,110.8163147062111,3406295754.9753613,175805714.52527493,6277241.086348495,60.449999999999996,1192,2717,26.09,-0.9474999999999999
34,2024,California,Farm,Not Applicable,Not Applicable,Produce,Pumpkins,3719.1766275,56521.17,1884875.197865106,3667.886281555897,3709.206450495954,9.970177004045992,0.0,41.32016894005646,0.0,0.0,3646.17,0.2401630165271356,0.0,8.514870728430358,0.0,12.96124781093999,779.1706466719654,-139.5317955984558,639.6388510735096,2.7410306142877814,0.0844350929461003,2.825465707233882,117817595.74872687,6182010.75082659,207034.6729366319,60.449999999999996,1192,2717,26.09,-0.9474999999999999
35,2024,California,Farm,Not Applicable,Not Applicable,Produce,Raspberries,22447.5,73697.5,168845058.0,22447.5,22447.5,0.0,0.0,0.0,0.0,0.0,22447.5,0.0,0.0,0.0,0.0,0.0,4712.054618556766,-870.5903441343537,3841.464274422413,16.576453464754156,0.0,16.576453464754156,712055491.1616224,37412500.0,1246254.795239308,60.449999999999996,1192,2717,26.09,-0.9474999999999999
36,2024,California,Farm,Not Applicable,Not Applicable,Produce,Spinach,110585.48595,393581.01875,172837797.9197966,76375.6483936048,108183.72146767552,2401.76448232448,0.0,31808.073074070715,0.0,0.0,62956.01875,34.6179358910199,0.0,1227.3632021265803,0.0,12157.6485055872,22842.93014505621,-2255.064278456068,20587.865866600143,80.35873927627135,10.95683707547662,91.31557635174798,3469780943.06341,180306202.4461259,6661032.860767559,60.449999999999996,1192,2717,26.09,-0.9474999999999999
37,2024,California,Farm,Not Applicable,Not Applicable,Produce,Squash,77562.094566,144798.522,62144758.66129,73709.7116402301,77291.63094663394,270.46361936605444,0.0,3581.919306403852,0.0,0.0,72198.522,3.8983390357266288,0.0,138.2138408519514,0.0,1369.077460342416,16239.675376089532,-2779.0927627985857,13460.582613290946,57.12926630653377,1.2338536247190703,58.36311993125284,2456051800.381014,128819384.91105658,4364866.098674669,60.449999999999996,1192,2717,26.09,-0.9474999999999999
38,2024,California,Farm,Not Applicable,Not Applicable,Produce,Strawberries,500747.8333333333,1950747.8333333333,1193686829.22,500747.8333333333,500747.8333333333,0.0,0.0,0.0,0.0,0.0,500747.8333333333,0.0,0.0,0.0,0.0,0.0,105114.20607152813,-19420.70290884057,85693.50316268754,369.77940335567297,0.0,369.77940335567297,15884185072.381552,834579722.2222222,27800841.45215995,60.449999999999996,1192,2717,26.09,-0.9474999999999999
39,2024,California,Farm,Not Applicable,Not Applicable,Produce,Sweet Corn,10326.155886000002,220272.93,8591342.413947733,7271.278827649974,10111.68263091606,214.4732550839425,0.0,2840.403803266084,0.0,0.0,6072.93,3.091319506752205,0.0,109.60132980048586,0.0,1085.6561783427364,2134.5188734074923,-218.86724069111136,1915.6516327163808,7.50898613002833,0.9784258741005132,8.487412004128844,324153583.7720145,16852804.384860102,619861.1002008166,60.449999999999996,1192,2717,26.09,-0.9474999999999999
40,2024,California,Farm,Not Applicable,Not Applicable,Produce,Tomatoes,472184.2056960001,11870835.312,67398632.91111907,429844.19653735525,469211.64758282906,2972.5581131710487,0.0,39367.45104547372,0.0,0.0,413235.312,42.84509449256817,0.0,1519.0533756074012,0.0,15046.98606725531,98659.6604505007,-15795.742970293268,82863.91748020744,347.0730716629676,13.560794650389523,360.6338663133572,14930974199.442505,782019412.6380484,26860435.989272702,60.449999999999996,1192,2717,26.09,-0.9474999999999999
41,2024,California,Farm,Not Applicable,Not Applicable,Produce,Watermelons,166332.42,427286.5,67863627.36,158572.17853328,164823.92986227202,1508.490137728,0.0,6251.751328992,0.0,0.0,155286.5,36.33672117668249,0.0,1288.3019541833175,0.0,1961.03985792,34682.83787749796,-5738.234589994368,28944.6032875036,122.01014093466648,12.77504952375988,134.78519045842637,5252293069.439138,274706549.7704534,9317920.746576518,60.449999999999996,1192,2717,26.09,-0.9474999999999999
42,2024,California,Foodservice,Bars And Taverns,Bars And Taverns,Produce,Not Applicable,63.862736116476086,3373.358482765554,252943.02729914783,60.44927287105044,61.09173199638219,2.771004120093897,0.0,0.6424591253317494,0.0,30.837399388562808,0.0,0.7773114114524138,0.0,27.55922323078919,1.2753388402460275,0.0,138.32568529272768,6.559155379603929,144.88484067233162,0.3170340702814231,0.3817761789055672,0.6988102491869904,2829550.0724791,101819.55332730366,46465.10987579966,60.449999999999996,1192,2717,26.09,-0.9474999999999999
43,2024,California,Foodservice,Business & Industry,Business & Industry,Produce,Not Applicable,408.3834127121672,26195.00230576488,1478001.701945308,386.555319302702,390.6636564345863,17.719756277580935,0.0,4.108337131884402,0.0,197.1960984963242,0.0,4.970677835820928,0.0,176.23312621869482,8.15541675186198,0.0,884.5520699671279,41.94386932540075,926.4959392925284,2.027339626216768,2.4413463674545355,4.468685993671302,18094140.42222432,651106.0940576439,297130.7102864535,60.449999999999996,1192,2717,26.09,-0.9474999999999999
44,2024,California,Foodservice,Caterers,Caterers,Produce,Not Applicable,403.5803343994281,21317.926968250173,1460618.630792493,382.00896552577865,386.06898368983695,17.511350709591184,0.0,4.0600181640582464,0.0,194.87683607145183,0.0,4.9122167079453165,0.0,174.1604134684249,8.059499277956581,0.0,874.1486776365433,41.45055915941908,915.5992367959624,2.003495682784859,2.4126332086278084,4.416128891412667,17881331.648056753,643448.3061497282,293636.0970720047,60.449999999999996,1192,2717,26.09,-0.9474999999999999
45,2024,California,Foodservice,Colleges & Universities,Colleges/Universities,Produce,Not Applicable,689.3040131513661,37124.50306082104,2494696.094117577,652.4607136484258,659.3951120207283,29.908901130637776,0.0,6.934398372302743,0.0,332.8442288304002,0.0,8.389929839605923,0.0,297.4611538357868,13.765401142632784,0.0,1493.021686704572,70.79640493007179,1563.8180916346437,3.421915035900216,4.120710577843662,7.542625613743877,30540818.30780485,1098991.8533678807,501522.3063805554,60.449999999999996,1192,2717,26.09,-0.9474999999999999
46,2024,California,Foodservice,Corrections,Corrections,Produce,Not Applicable,169.16455966220445,9110.856883380531,612232.2780670509,160.12271394825962,161.82450941846142,7.3400502437430495,0.0,1.7017954702017764,0.0,81.68449092408865,0.0,2.059002645908087,0.0,73.00100412180865,3.378216256454223,0.0,366.4077843429571,17.37439857764591,383.782182920603,0.8397843900589935,1.011278299700306,1.8510626897593,7495131.295033804,269707.5156974357,123080.3803560761,60.449999999999996,1192,2717,26.09,-0.9474999999999999
47,2024,California,Foodservice,Full Service Restaurants,All Other,Produce,Not Applicable,375.1883517223166,19818.2051988652,1497586.557776014,355.1345343227588,358.9089291410853,16.279422581231316,0.0,3.774394818326505,0.0,181.16719939615504,0.0,4.566640970500765,0.0,161.90818257220832,7.492511383894663,0.0,812.6520882410026,38.53450141998013,851.1865896609829,1.8625492345295351,2.2429038278156352,4.105453062345171,16623375.263361238,598181.5485684755,272978.720409068,60.449999999999996,1192,2717,26.09,-0.9474999999999999
48,2024,California,Foodservice,Full Service Restaurants,Asian/Noodle,Produce,Not Applicable,1561.971958945199,82506.5081449013,6056608.727479086,1478.484557739578,1494.1979956465668,67.77396329863218,0.0,15.713437906988702,0.0,754.2293998158683,0.0,19.011691353818243,0.0,674.050886549756,31.192580020135622,0.0,3383.206777032796,160.42558462606652,3543.632361658862,7.754104473486333,9.337584361498957,17.091688834985288,69205895.93253376,2490329.992744278,1136456.1418561323,60.449999999999996,1192,2717,26.09,-0.9474999999999999
49,2024,California,Foodservice,Full Service Restaurants,Family Style,Produce,Not Applicable,493.6395867435605,26075.038256005097,1677100.7740042254,467.2545508321173,472.2205650747574,21.41902166880309,0.0,4.9660142426402185,0.0,238.36374725086307,0.0,6.008381526600905,0.0,213.0244395073844,9.857982547268904,0.0,1069.2156064122255,50.70028232221551,1119.9158887344408,2.4505772372783565,2.9510141068769324,5.401591344155289,21871564.129373983,787034.2751245957,359161.21093293256,60.449999999999996,1192,2717,26.09,-0.9474999999999999
50,2024,California,Foodservice,Full Service Restaurants,Italian/Pizza,Produce,Not Applicable,221.9170688786334,11722.107010994025,771332.3330557619,210.05560154707044,212.28808725998948,9.628981618643902,0.0,2.232485712919052,0.0,107.1570950494257,0.0,2.7010848661545173,0.0,95.7657377659839,4.431683865506309,0.0,480.6688923381545,22.79245495380041,503.4613472919549,1.1016639105972312,1.3266367171598594,2.4283006277570904,9832423.35850823,353813.47876664915,161461.93564200954,60.449999999999996,1192,2717,26.09,-0.9474999999999999
51,2024,California,Foodservice,Full Service Restaurants,Mexican,Produce,Not Applicable,248.1268364525252,13106.559778809136,860278.7389020538,234.8644570441377,237.36061301885013,10.766223433675066,0.0,2.496155974712403,0.0,119.81300551783085,0.0,3.0200995633880328,0.0,107.07625903896192,4.955092923956928,0.0,537.4388380293218,25.48438374411901,562.9232217734408,1.231777178527467,1.4833206540352466,2.715097832562714,10993692.8913874,395601.0216980836,180531.58101265095,60.449999999999996,1192,2717,26.09,-0.9474999999999999
52,2024,California,Foodservice,Full Service Restaurants,Seafood,Produce,Not Applicable,139.40455742468623,7363.629792921121,330787.5343496845,131.95338383033675,133.3557936780291,6.048763746657135,0.0,1.4024098476923434,0.0,67.31427864365824,0.0,1.696775927311478,0.0,60.15842024759605,2.783909011770984,0.0,301.9480860251493,14.317835538799184,316.2659215639485,0.6920466761010956,0.833370796367864,1.5254174724689598,6176562.41419904,222259.6561300485,101427.66301323782,60.449999999999996,1192,2717,26.09,-0.9474999999999999
53,2024,California,Foodservice,Full Service Restaurants,Sports Bar,Produce,Not Applicable,166.98736196780476,8820.609141790388,661391.7822092493,158.0618874706256,159.7417803320217,7.245581635783048,0.0,1.6798928613961157,0.0,80.63318747339389,0.0,2.032502675569232,0.0,72.06145970316541,3.334737618497061,0.0,361.692008267433,17.15078495195287,378.8427932193859,0.8289761176792453,0.9982628502060354,1.8272389678852805,7398666.74827912,266236.3005533695,121496.2996191169,60.449999999999996,1192,2717,26.09,-0.9474999999999999
54,2024,California,Foodservice,Full Service Restaurants,Steak,Produce,Not Applicable,409.5473410205119,21633.116288752182,932826.7552769736,387.6570356429655,391.7770818936319,17.77025912688001,0.0,4.120046250666349,0.0,197.7581245585746,0.0,4.984844700744139,0.0,176.7354059834672,8.178660400179623,0.0,887.0731204368374,42.06341300751339,929.1365334443508,2.03311772079194,2.4483044173143065,4.481422138106246,18145710.29895541,652961.8031560532,297977.5586995274,60.449999999999996,1192,2717,26.09,-0.9474999999999999
55,2024,California,Foodservice,Full Service Restaurants,Varied Menu,Produce,Not Applicable,1492.155569981402,78818.66571488799,5400338.023900293,1412.399854765896,1427.410939799909,64.74463018149302,0.0,15.011085034012902,0.0,720.5171600769196,0.0,18.16191448630381,0.0,643.922433470144,29.7983467325286,0.0,3231.985573004405,153.254946925527,3385.2405199299324,7.407514657397431,8.920216803758086,16.32773146115552,66112558.871427566,2379018.2329998487,1085659.28626232,60.449999999999996,1192,2717,26.09,-0.9474999999999999
