,year,Locations State Code,Location State Abbreviation,Location County Code,Location County Name,Commodity Code,Commodity Name,Insurance Plan Code,Insurance Plan Abbreviation,Stage Code,Damage Cause Code,Damage Cause Description,Month of Loss,Month of Loss Abbreviation,Determined Acres,Indemnity Amount,month_year,Average Temperature,Total CDD,Total HDD,Total Precipitation,Avg PDSI
1912,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,21.0,Hail,5.0,MAY,9.88,5608.85,2003-05-01,62.0,35,163,1.09,1.53
1913,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,31.0,Excess Moisture/Precip/Rain,2.0,FEB,7.9,2269.0,2003-02-01,45.7,0,454,2.66,0.37
1914,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,31.0,Excess Moisture/Precip/Rain,5.0,MAY,59.04,52774.95,2003-05-01,62.0,35,163,1.09,1.53
1915,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,31.0,Excess Moisture/Precip/Rain,3.0,MAR,280.06,174500.2,2003-03-01,51.4,4,374,2.77,0.1
1916,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,31.0,Excess Moisture/Precip/Rain,4.0,APR,40.72,22954.8,2003-04-01,50.0,1,409,3.98,1.4
1917,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,43.0,Cold Winter,4.0,APR,8.2,16212.0,2003-04-01,50.0,1,409,3.98,1.4
1918,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,44.0,Cold Wet Weather,3.0,MAR,280.2,188915.0,2003-03-01,51.4,4,374,2.77,0.1
1919,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,44.0,Cold Wet Weather,4.0,APR,224.0,154875.0,2003-04-01,50.0,1,409,3.98,1.4
1920,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,44.0,Cold Wet Weather,5.0,MAY,6.28,8619.6,2003-05-01,62.0,35,163,1.09,1.53
1921,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,61.0,Wind/Excess Wind,5.0,MAY,103.59,46849.6,2003-05-01,62.0,35,163,1.09,1.53
1922,2003,6,CA,77,San Joaquin,57,CHERRIES,51.0,DOL,H,61.0,Wind/Excess Wind,4.0,APR,33.176,42504.6,2003-04-01,50.0,1,409,3.98,1.4
1923,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,R,12.0,Heat,5.0,MAY,20.8,992.0,2003-05-01,62.0,35,163,1.09,1.53
1924,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,12.0,Heat,7.0,JUL,1992.879,614717.96,2003-07-01,78.7,320,0,0.22,-0.19
1925,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,12.0,Heat,6.0,JUN,126.0,15124.2,2003-06-01,71.2,116,44,0.04,1.53
1926,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,12.0,Heat,8.0,AUG,101.22,15011.0,2003-08-01,75.0,272,2,0.57,-0.01
1927,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,2,12.0,Heat,7.0,JUL,10.65,12825.0,2003-07-01,78.7,320,0,0.22,-0.19
1928,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,12.0,Heat,1.0,JAN,80.7,31271.25,2003-01-01,50.0,10,355,1.92,0.69
1929,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,12.0,Heat,5.0,MAY,104.59,30355.6,2003-05-01,62.0,35,163,1.09,1.53
1930,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,2,31.0,Excess Moisture/Precip/Rain,8.0,AUG,430.26,496154.0,2003-08-01,75.0,272,2,0.57,-0.01
1931,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,R,31.0,Excess Moisture/Precip/Rain,4.0,APR,28.5,4532.0,2003-04-01,50.0,1,409,3.98,1.4
1932,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,R,31.0,Excess Moisture/Precip/Rain,5.0,MAY,31.2,1488.0,2003-05-01,62.0,35,163,1.09,1.53
1933,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,31.0,Excess Moisture/Precip/Rain,7.0,JUL,61.28,1272.0,2003-07-01,78.7,320,0,0.22,-0.19
1934,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,31.0,Excess Moisture/Precip/Rain,8.0,AUG,1682.931,626391.99,2003-08-01,75.0,272,2,0.57,-0.01
1935,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,2,44.0,Cold Wet Weather,8.0,AUG,56.2,65292.0,2003-08-01,75.0,272,2,0.57,-0.01
1936,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,44.0,Cold Wet Weather,8.0,AUG,121.15,54176.5,2003-08-01,75.0,272,2,0.57,-0.01
1937,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,44.0,Cold Wet Weather,4.0,APR,26.75,15995.5,2003-04-01,50.0,1,409,3.98,1.4
1938,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,61.0,Wind/Excess Wind,6.0,JUN,76.8,33846.0,2003-06-01,71.2,116,44,0.04,1.53
1939,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,1,71.0,Insects,5.0,MAY,36.62,18440.0,2003-05-01,62.0,35,163,1.09,1.53
1940,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,R,71.0,Insects,5.0,MAY,48.06,7641.0,2003-05-01,62.0,35,163,1.09,1.53
1941,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,3,81.0,Plant Disease,8.0,AUG,3.8,180.0,2003-08-01,75.0,272,2,0.57,-0.01
1942,2003,6,CA,77,San Joaquin,87,TOMATOES,90.0,APH,2,81.0,Plant Disease,8.0,AUG,56.2,65292.0,2003-08-01,75.0,272,2,0.57,-0.01
1943,2003,6,CA,77,San Joaquin,218,FRESH APRICOTS,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,4.0,APR,42.7,17966.0,2003-04-01,50.0,1,409,3.98,1.4
1944,2003,6,CA,77,San Joaquin,218,FRESH APRICOTS,86.0,APH,H,41.0,Frost,2.0,FEB,36.2,11717.0,2003-02-01,45.7,0,454,2.66,0.37
1945,2003,6,CA,77,San Joaquin,219,PROCESSING APRICOTS,86.0,APH,H,12.0,Heat,1.0,JAN,42.7,12145.0,2003-01-01,50.0,10,355,1.92,0.69
1946,2003,6,CA,77,San Joaquin,220,FRESH NECTARINES,86.0,APH,H,44.0,Cold Wet Weather,4.0,APR,19.2,11788.0,2003-04-01,50.0,1,409,3.98,1.4
1947,2003,6,CA,77,San Joaquin,221,PROCESSING CLING PEACHES,86.0,APH,H,12.0,Heat,12.0,DEC,22.5,6569.0,2003-12-01,44.0,0,533,5.77,0.66
1948,2003,6,CA,77,San Joaquin,221,PROCESSING CLING PEACHES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,3.0,MAR,7.6,6972.0,2003-03-01,51.4,4,374,2.77,0.1
1949,2003,6,CA,77,San Joaquin,223,FRESH FREESTONE PEACHES,86.0,APH,H,44.0,Cold Wet Weather,4.0,APR,47.0,8475.0,2003-04-01,50.0,1,409,3.98,1.4
1950,2003,6,CA,79,San Luis Obispo,19,AVOCADOS,46.0,ARC,H,41.0,Frost,1.0,JAN,37.5,41344.0,2003-01-01,50.0,10,355,1.92,0.69
1951,2003,6,CA,79,San Luis Obispo,19,AVOCADOS,46.0,ARC,H,41.0,Frost,2.0,FEB,3.04,947.2,2003-02-01,45.7,0,454,2.66,0.37
1952,2003,6,CA,79,San Luis Obispo,19,AVOCADOS,46.0,ARC,H,44.0,Cold Wet Weather,2.0,FEB,36.79,14284.4,2003-02-01,45.7,0,454,2.66,0.37
1953,2003,6,CA,79,San Luis Obispo,19,AVOCADOS,46.0,ARC,H,61.0,Wind/Excess Wind,12.0,DEC,50.47,21123.4,2003-12-01,44.0,0,533,5.77,0.66
1954,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,12.0,Heat,4.0,APR,212.8,74773.0,2003-04-01,50.0,1,409,3.98,1.4
1955,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,12.0,Heat,7.0,JUL,239.5,24736.0,2003-07-01,78.7,320,0,0.22,-0.19
1956,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,12.0,Heat,1.0,JAN,5.15,3180.0,2003-01-01,50.0,10,355,1.92,0.69
1957,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,12.0,Heat,5.0,MAY,188.76,78407.2,2003-05-01,62.0,35,163,1.09,1.53
1958,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,12.0,Heat,3.0,MAR,6.9,3213.0,2003-03-01,51.4,4,374,2.77,0.1
1959,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,12.0,Heat,6.0,JUN,13.6,11803.0,2003-06-01,71.2,116,44,0.04,1.53
1960,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,4.0,APR,15.0,3960.0,2003-04-01,50.0,1,409,3.98,1.4
1961,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,5.0,MAY,45.4,71940.0,2003-05-01,62.0,35,163,1.09,1.53
1962,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,41.0,Frost,2.0,FEB,6.0,6860.0,2003-02-01,45.7,0,454,2.66,0.37
1963,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,41.0,Frost,3.0,MAR,3.5,5658.0,2003-03-01,51.4,4,374,2.77,0.1
1964,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,41.0,Frost,4.0,APR,166.33,124142.8,2003-04-01,50.0,1,409,3.98,1.4
1965,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,43.0,Cold Winter,4.0,APR,48.5,16665.0,2003-04-01,50.0,1,409,3.98,1.4
1966,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,43.0,Cold Winter,1.0,JAN,5.15,3180.0,2003-01-01,50.0,10,355,1.92,0.69
1967,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,44.0,Cold Wet Weather,4.0,APR,130.0,77488.0,2003-04-01,50.0,1,409,3.98,1.4
1968,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,44.0,Cold Wet Weather,6.0,JUN,24.5,6260.8,2003-06-01,71.2,116,44,0.04,1.53
1969,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,44.0,Cold Wet Weather,5.0,MAY,84.8,182264.0,2003-05-01,62.0,35,163,1.09,1.53
1970,2003,6,CA,79,San Luis Obispo,53,GRAPES,86.0,APH,H,93.0,Wildlife,6.0,JUN,10.5,2683.2,2003-06-01,71.2,116,44,0.04,1.53
1971,2003,6,CA,83,Santa Barbara,19,AVOCADOS,46.0,ARC,H,61.0,Wind/Excess Wind,1.0,JAN,30.2,35275.0,2003-01-01,50.0,10,355,1.92,0.69
1972,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,12.0,Heat,7.0,JUL,20.4,5669.0,2003-07-01,78.7,320,0,0.22,-0.19
1973,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,12.0,Heat,4.0,APR,83.75,69052.0,2003-04-01,50.0,1,409,3.98,1.4
1974,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,12.0,Heat,5.0,MAY,242.95,54974.5,2003-05-01,62.0,35,163,1.09,1.53
1975,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,12.0,Heat,8.0,AUG,52.7,9533.0,2003-08-01,75.0,272,2,0.57,-0.01
1976,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,12.0,Heat,3.0,MAR,32.1,9075.0,2003-03-01,51.4,4,374,2.77,0.1
1977,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,21.0,Hail,9.0,SEP,30.6,14314.0,2003-09-01,72.9,206,9,0.17,-0.4
1978,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,4.0,APR,635.9,827650.0,2003-04-01,50.0,1,409,3.98,1.4
1979,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,41.0,Frost,4.0,APR,6.9,1275.0,2003-04-01,50.0,1,409,3.98,1.4
1980,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,43.0,Cold Winter,4.0,APR,89.2,58205.5,2003-04-01,50.0,1,409,3.98,1.4
1981,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,44.0,Cold Wet Weather,7.0,JUL,98.9,20298.0,2003-07-01,78.7,320,0,0.22,-0.19
1982,2003,6,CA,83,Santa Barbara,53,GRAPES,86.0,APH,H,44.0,Cold Wet Weather,10.0,OCT,3.5,1184.0,2003-10-01,65.4,93,61,0.09,-1.35
1983,2003,6,CA,93,Siskiyou,13,ONIONS,86.0,APH,3,12.0,Heat,5.0,MAY,12.25,9158.8,2003-05-01,62.0,35,163,1.09,1.53
1984,2003,6,CA,93,Siskiyou,13,ONIONS,86.0,APH,3,21.0,Hail,9.0,SEP,181.8,52375.0,2003-09-01,72.9,206,9,0.17,-0.4
1985,2003,6,CA,93,Siskiyou,13,ONIONS,86.0,APH,P2,31.0,Excess Moisture/Precip/Rain,5.0,MAY,164.0,131118.0,2003-05-01,62.0,35,163,1.09,1.53
1986,2003,6,CA,93,Siskiyou,13,ONIONS,86.0,APH,1,31.0,Excess Moisture/Precip/Rain,5.0,MAY,27.1,1498.0,2003-05-01,62.0,35,163,1.09,1.53
1987,2003,6,CA,93,Siskiyou,13,ONIONS,86.0,APH,3,31.0,Excess Moisture/Precip/Rain,5.0,MAY,33.7,2638.0,2003-05-01,62.0,35,163,1.09,1.53
1988,2003,6,CA,93,Siskiyou,13,ONIONS,86.0,APH,P2,31.0,Excess Moisture/Precip/Rain,4.0,APR,56.0,51469.0,2003-04-01,50.0,1,409,3.98,1.4
1989,2003,6,CA,93,Siskiyou,13,ONIONS,86.0,APH,3,61.0,Wind/Excess Wind,5.0,MAY,5.25,3925.2,2003-05-01,62.0,35,163,1.09,1.53
1990,2003,6,CA,93,Siskiyou,84,POTATOES,86.0,APH,H,21.0,Hail,6.0,JUN,70.0,2551.0,2003-06-01,71.2,116,44,0.04,1.53
1991,2003,6,CA,93,Siskiyou,84,POTATOES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,5.0,MAY,112.5,142700.0,2003-05-01,62.0,35,163,1.09,1.53
1992,2003,6,CA,93,Siskiyou,84,POTATOES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,8.0,AUG,72.2,5728.0,2003-08-01,75.0,272,2,0.57,-0.01
1993,2003,6,CA,93,Siskiyou,84,POTATOES,86.0,APH,H,44.0,Cold Wet Weather,7.0,JUL,38.0,15309.0,2003-07-01,78.7,320,0,0.22,-0.19
1994,2003,6,CA,95,Solano,53,GRAPES,86.0,APH,H,12.0,Heat,7.0,JUL,6.52,45.2,2003-07-01,78.7,320,0,0.22,-0.19
1995,2003,6,CA,95,Solano,53,GRAPES,86.0,APH,H,12.0,Heat,5.0,MAY,67.9,31014.0,2003-05-01,62.0,35,163,1.09,1.53
1996,2003,6,CA,95,Solano,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,4.0,APR,9.78,67.8,2003-04-01,50.0,1,409,3.98,1.4
1997,2003,6,CA,95,Solano,87,TOMATOES,90.0,APH,3,12.0,Heat,7.0,JUL,132.33,25023.0,2003-07-01,78.7,320,0,0.22,-0.19
1998,2003,6,CA,95,Solano,87,TOMATOES,90.0,APH,R,12.0,Heat,5.0,MAY,324.42,32823.0,2003-05-01,62.0,35,163,1.09,1.53
1999,2003,6,CA,95,Solano,87,TOMATOES,90.0,APH,3,31.0,Excess Moisture/Precip/Rain,8.0,AUG,504.49,74658.0,2003-08-01,75.0,272,2,0.57,-0.01
2000,2003,6,CA,95,Solano,87,TOMATOES,90.0,APH,2,31.0,Excess Moisture/Precip/Rain,8.0,AUG,41.32,36272.0,2003-08-01,75.0,272,2,0.57,-0.01
2001,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,11.0,Drought,5.0,MAY,44.0,7640.0,2003-05-01,62.0,35,163,1.09,1.53
2002,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,12.0,Heat,4.0,APR,335.585,128030.6,2003-04-01,50.0,1,409,3.98,1.4
2003,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,12.0,Heat,7.0,JUL,35.75,12679.5,2003-07-01,78.7,320,0,0.22,-0.19
2004,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,UH,12.0,Heat,4.0,APR,20.0,40535.2,2003-04-01,50.0,1,409,3.98,1.4
2005,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,UH,12.0,Heat,7.0,JUL,2.0,6090.0,2003-07-01,78.7,320,0,0.22,-0.19
2006,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,12.0,Heat,6.0,JUN,11.975,8183.5,2003-06-01,71.2,116,44,0.04,1.53
2007,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,12.0,Heat,9.0,SEP,10.24,9292.2,2003-09-01,72.9,206,9,0.17,-0.4
2008,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,UH,12.0,Heat,9.0,SEP,2.1,5418.0,2003-09-01,72.9,206,9,0.17,-0.4
2009,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,UH,12.0,Heat,5.0,MAY,9.925,10601.5,2003-05-01,62.0,35,163,1.09,1.53
2010,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,12.0,Heat,5.0,MAY,436.346,240132.2,2003-05-01,62.0,35,163,1.09,1.53
2011,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,12.0,Heat,8.0,AUG,126.28,378333.6,2003-08-01,75.0,272,2,0.57,-0.01
2012,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,21.0,Hail,4.0,APR,12.36,10422.5,2003-04-01,50.0,1,409,3.98,1.4
2013,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,4.0,APR,319.825,188999.6,2003-04-01,50.0,1,409,3.98,1.4
2014,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,7.0,JUL,3.0,371.25,2003-07-01,78.7,320,0,0.22,-0.19
2015,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,UH,31.0,Excess Moisture/Precip/Rain,5.0,MAY,5.4,9135.0,2003-05-01,62.0,35,163,1.09,1.53
2016,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,5.0,MAY,198.22,121269.1,2003-05-01,62.0,35,163,1.09,1.53
2017,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,UH,31.0,Excess Moisture/Precip/Rain,4.0,APR,4.9,12642.0,2003-04-01,50.0,1,409,3.98,1.4
2018,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,UH,31.0,Excess Moisture/Precip/Rain,9.0,SEP,12.475,17903.3,2003-09-01,72.9,206,9,0.17,-0.4
2019,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,8.0,AUG,4.8,1488.4,2003-08-01,75.0,272,2,0.57,-0.01
2020,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,6.0,JUN,7.125,4332.5,2003-06-01,71.2,116,44,0.04,1.53
2021,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,9.0,SEP,221.379,134196.3,2003-09-01,72.9,206,9,0.17,-0.4
2022,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,41.0,Frost,5.0,MAY,5.0,3300.0,2003-05-01,62.0,35,163,1.09,1.53
2023,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,43.0,Cold Winter,5.0,MAY,7.0,14615.0,2003-05-01,62.0,35,163,1.09,1.53
2024,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,44.0,Cold Wet Weather,4.0,APR,2.6,3260.0,2003-04-01,50.0,1,409,3.98,1.4
2025,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,44.0,Cold Wet Weather,6.0,JUN,9.945,326.25,2003-06-01,71.2,116,44,0.04,1.53
2026,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,44.0,Cold Wet Weather,5.0,MAY,63.2,19346.0,2003-05-01,62.0,35,163,1.09,1.53
2027,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,71.0,Insects,4.0,APR,9.0,19095.0,2003-04-01,50.0,1,409,3.98,1.4
2028,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,71.0,Insects,3.0,MAR,1.45,705.5,2003-03-01,51.4,4,374,2.77,0.1
2029,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,93.0,Wildlife,8.0,AUG,5.16,1980.0,2003-08-01,75.0,272,2,0.57,-0.01
2030,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,UH,93.0,Wildlife,9.0,SEP,16.0,24080.0,2003-09-01,72.9,206,9,0.17,-0.4
2031,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,97.0,Earthquake,8.0,AUG,9.0,19095.0,2003-08-01,75.0,272,2,0.57,-0.01
2032,2003,6,CA,97,Sonoma,53,GRAPES,86.0,APH,H,99.0,Other (Snow-Lightning-Etc.),5.0,MAY,3.69,16530.0,2003-05-01,62.0,35,163,1.09,1.53
2033,2003,6,CA,97,Sonoma,54,APPLES,86.0,APH,H,12.0,Heat,5.0,MAY,312.2,25238.5,2003-05-01,62.0,35,163,1.09,1.53
2034,2003,6,CA,97,Sonoma,54,APPLES,86.0,APH,H,21.0,Hail,3.0,MAR,133.8,10816.5,2003-03-01,51.4,4,374,2.77,0.1
2035,2003,6,CA,97,Sonoma,54,APPLES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,4.0,APR,242.24,39828.9,2003-04-01,50.0,1,409,3.98,1.4
2036,2003,6,CA,97,Sonoma,54,APPLES,86.0,APH,UH,31.0,Excess Moisture/Precip/Rain,4.0,APR,14.0,3916.0,2003-04-01,50.0,1,409,3.98,1.4
2037,2003,6,CA,97,Sonoma,54,APPLES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,5.0,MAY,25.91,18817.1,2003-05-01,62.0,35,163,1.09,1.53
2038,2003,6,CA,99,Stanislaus,53,GRAPES,86.0,APH,H,12.0,Heat,5.0,MAY,9.0,293.0,2003-05-01,62.0,35,163,1.09,1.53
2039,2003,6,CA,99,Stanislaus,53,GRAPES,86.0,APH,H,12.0,Heat,7.0,JUL,89.0,16629.15,2003-07-01,78.7,320,0,0.22,-0.19
2040,2003,6,CA,99,Stanislaus,53,GRAPES,86.0,APH,UH,12.0,Heat,7.0,JUL,18.3,4544.0,2003-07-01,78.7,320,0,0.22,-0.19
2041,2003,6,CA,99,Stanislaus,53,GRAPES,86.0,APH,H,31.0,Excess Moisture/Precip/Rain,8.0,AUG,21.0,2901.85,2003-08-01,75.0,272,2,0.57,-0.01
2042,2003,6,CA,99,Stanislaus,53,GRAPES,86.0,APH,UH,31.0,Excess Moisture/Precip/Rain,4.0,APR,18.3,4544.0,2003-04-01,50.0,1,409,3.98,1.4
2043,2003,6,CA,99,Stanislaus,53,GRAPES,86.0,APH,H,44.0,Cold Wet Weather,5.0,MAY,41.0,12726.0,2003-05-01,62.0,35,163,1.09,1.53
2044,2003,6,CA,99,Stanislaus,54,APPLES,86.0,APH,H,21.0,Hail,3.0,MAR,14.1,11598.0,2003-03-01,51.4,4,374,2.77,0.1
2045,2003,6,CA,99,Stanislaus,54,APPLES,86.0,APH,UH,21.0,Hail,4.0,APR,11.1,32563.0,2003-04-01,50.0,1,409,3.98,1.4
2046,2003,6,CA,99,Stanislaus,57,CHERRIES,51.0,DOL,H,12.0,Heat,5.0,MAY,27.5,54257.5,2003-05-01,62.0,35,163,1.09,1.53
2047,2003,6,CA,99,Stanislaus,57,CHERRIES,51.0,DOL,UH,12.0,Heat,5.0,MAY,27.5,51013.0,2003-05-01,62.0,35,163,1.09,1.53
2048,2003,6,CA,99,Stanislaus,57,CHERRIES,51.0,DOL,H,31.0,Excess Moisture/Precip/Rain,3.0,MAR,40.0,28912.0,2003-03-01,51.4,4,374,2.77,0.1
2049,2003,6,CA,99,Stanislaus,57,CHERRIES,51.0,DOL,H,31.0,Excess Moisture/Precip/Rain,4.0,APR,14.2,4869.0,2003-04-01,50.0,1,409,3.98,1.4
2050,2003,6,CA,99,Stanislaus,57,CHERRIES,51.0,DOL,H,44.0,Cold Wet Weather,3.0,MAR,68.1,89424.0,2003-03-01,51.4,4,374,2.77,0.1
2051,2003,6,CA,99,Stanislaus,57,CHERRIES,51.0,DOL,UH,44.0,Cold Wet Weather,4.0,APR,27.5,51013.0,2003-04-01,50.0,1,409,3.98,1.4
2052,2003,6,CA,99,Stanislaus,57,CHERRIES,51.0,DOL,H,44.0,Cold Wet Weather,4.0,APR,27.5,54257.5,2003-04-01,50.0,1,409,3.98,1.4
2053,2003,6,CA,99,Stanislaus,57,CHERRIES,51.0,DOL,UH,61.0,Wind/Excess Wind,5.0,MAY,5.8,10220.0,2003-05-01,62.0,35,163,1.09,1.53
2054,2003,6,CA,99,Stanislaus,86,FRESH MARKET TOMATOES,90.0,APH,R,12.0,Heat,6.0,JUN,50.0,14525.0,2003-06-01,71.2,116,44,0.04,1.53
2055,2003,6,CA,99,Stanislaus,87,TOMATOES,90.0,APH,3,12.0,Heat,7.0,JUL,93.82,41361.2,2003-07-01,78.7,320,0,0.22,-0.19
2056,2003,6,CA,99,Stanislaus,87,TOMATOES,90.0,APH,2,12.0,Heat,7.0,JUL,1.84,1935.2,2003-07-01,78.7,320,0,0.22,-0.19
2057,2003,6,CA,99,Stanislaus,87,TOMATOES,90.0,APH,2,31.0,Excess Moisture/Precip/Rain,8.0,AUG,2.76,2902.8,2003-08-01,75.0,272,2,0.57,-0.01
2058,2003,6,CA,99,Stanislaus,87,TOMATOES,90.0,APH,3,31.0,Excess Moisture/Precip/Rain,5.0,MAY,115.0,32786.0,2003-05-01,62.0,35,163,1.09,1.53
2059,2003,6,CA,99,Stanislaus,87,TOMATOES,90.0,APH,3,31.0,Excess Moisture/Precip/Rain,8.0,AUG,121.48,33681.8,2003-08-01,75.0,272,2,0.57,-0.01
2060,2003,6,CA,99,Stanislaus,87,TOMATOES,90.0,APH,3,31.0,Excess Moisture/Precip/Rain,9.0,SEP,68.9,17193.0,2003-09-01,72.9,206,9,0.17,-0.4
2061,2003,6,CA,99,Stanislaus,87,TOMATOES,90.0,APH,R,71.0,Insects,4.0,APR,69.9,11114.0,2003-04-01,50.0,1,409,3.98,1.4
2062,2003,6,CA,99,Stanislaus,218,FRESH APRICOTS,86.0,APH,UH,12.0,Heat,3.0,MAR,40.0,31773.0,2003-03-01,51.4,4,374,2.77,0.1
2063,2003,6,CA,99,Stanislaus,218,FRESH APRICOTS,86.0,APH,H,21.0,Hail,4.0,APR,9.6,8642.0,2003-04-01,50.0,1,409,3.98,1.4
